timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1655167172286,554,Conf#1 Request,200,OK,Conf#1 Users 1-2,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,554,0,1
1655167172287,553,Conf#1 Request,200,OK,Conf#1 Users 1-3,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,553,0,1
1655167172284,556,Conf#1 Request,200,OK,Conf#1 Users 1-5,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,556,0,1
1655167172286,554,Conf#1 Request,200,OK,Conf#1 Users 1-6,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,554,0,1
1655167172287,555,Conf#1 Request,200,OK,Conf#1 Users 1-4,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,555,0,1
1655167172285,557,Conf#1 Request,200,OK,Conf#1 Users 1-10,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,557,0,3
1655167172286,556,Conf#1 Request,200,OK,Conf#1 Users 1-7,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,556,0,3
1655167172287,555,Conf#1 Request,200,OK,Conf#1 Users 1-11,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,554,0,2
1655167172285,555,Conf#1 Request,200,OK,Conf#1 Users 1-9,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,555,0,2
1655167173789,383,Conf#2 Request,200,OK,Conf#2 Users 2-3,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,382,0,0
1655167173798,374,Conf#3 Request,200,OK,Conf#3 Users 3-2,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,374,0,0
1655167173789,383,Conf#2 Request,200,OK,Conf#2 Users 2-2,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,383,0,0
1655167173790,382,Conf#2 Request,200,OK,Conf#2 Users 2-4,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,382,0,0
1655167173798,374,Conf#3 Request,200,OK,Conf#3 Users 3-3,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,374,0,0
1655167173790,382,Conf#2 Request,200,OK,Conf#2 Users 2-1,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,382,0,0
1655167173791,381,Conf#2 Request,200,OK,Conf#2 Users 2-7,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,381,0,0
1655167173803,370,Conf#3 Request,200,OK,Conf#3 Users 3-4,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,370,0,0
1655167173803,370,Conf#3 Request,200,OK,Conf#3 Users 3-5,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,370,0,0
1655167173806,367,Conf#3 Request,200,OK,Conf#3 Users 3-8,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,367,0,0
1655167173805,368,Conf#3 Request,200,OK,Conf#3 Users 3-7,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,368,0,0
1655167173804,369,Conf#3 Request,200,OK,Conf#3 Users 3-6,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,369,0,0
1655167173807,367,Conf#3 Request,200,OK,Conf#3 Users 3-10,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,367,0,0
1655167173813,361,Conf#3 Request,200,OK,Conf#3 Users 3-11,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,361,0,0
1655167173806,368,Conf#3 Request,200,OK,Conf#3 Users 3-9,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,368,0,0
1655167173813,361,Conf#3 Request,200,OK,Conf#3 Users 3-1,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,361,0,0
1655167173790,403,Conf#2 Request,200,OK,Conf#2 Users 2-5,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,403,0,0
1655167173794,399,Conf#2 Request,200,OK,Conf#2 Users 2-8,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,399,0,0
1655167173795,400,Conf#2 Request,200,OK,Conf#2 Users 2-11,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,400,0,0
1655167173792,405,Conf#2 Request,200,OK,Conf#2 Users 2-6,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,405,0,0
1655167173794,405,Conf#2 Request,200,OK,Conf#2 Users 2-10,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,405,0,0
1655167173794,406,Conf#2 Request,200,OK,Conf#2 Users 2-9,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,406,0,0
1655167173785,591,Conf#1 Request,200,OK,Conf#1 Users 1-9,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,591,0,0
1655167173783,593,Conf#1 Request,200,OK,Conf#1 Users 1-5,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,593,0,0
1655167173782,594,Conf#1 Request,200,OK,Conf#1 Users 1-1,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,594,0,0
1655167173785,591,Conf#1 Request,200,OK,Conf#1 Users 1-8,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,591,0,0
1655167173784,592,Conf#1 Request,200,OK,Conf#1 Users 1-6,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,592,0,0
1655167173782,594,Conf#1 Request,200,OK,Conf#1 Users 1-4,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,594,0,0
1655167173784,593,Conf#1 Request,200,OK,Conf#1 Users 1-10,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,593,0,0
1655167173786,591,Conf#1 Request,200,OK,Conf#1 Users 1-11,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,591,0,0
1655167173783,593,Conf#1 Request,200,OK,Conf#1 Users 1-3,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,593,0,0
1655167173786,591,Conf#1 Request,200,OK,Conf#1 Users 1-7,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,591,0,0
1655167173783,593,Conf#1 Request,200,OK,Conf#1 Users 1-2,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,593,0,0
1655167175289,423,Conf#2 Request,200,OK,Conf#2 Users 2-3,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,423,0,0
1655167175299,413,Conf#3 Request,200,OK,Conf#3 Users 3-3,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,413,0,0
1655167175290,422,Conf#2 Request,200,OK,Conf#2 Users 2-4,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,422,0,0
1655167175305,408,Conf#3 Request,200,OK,Conf#3 Users 3-6,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,408,0,0
1655167175303,410,Conf#3 Request,200,OK,Conf#3 Users 3-5,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,410,0,0
1655167175306,407,Conf#3 Request,200,OK,Conf#3 Users 3-8,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,407,0,0
1655167175290,422,Conf#2 Request,200,OK,Conf#2 Users 2-1,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,422,0,0
1655167175303,411,Conf#3 Request,200,OK,Conf#3 Users 3-4,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,410,0,0
1655167175307,407,Conf#3 Request,200,OK,Conf#3 Users 3-9,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,407,0,0
1655167175290,424,Conf#2 Request,200,OK,Conf#2 Users 2-5,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,424,0,0
1655167175313,401,Conf#3 Request,200,OK,Conf#3 Users 3-11,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,401,0,0
1655167175305,409,Conf#3 Request,200,OK,Conf#3 Users 3-7,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,409,0,0
1655167175307,407,Conf#3 Request,200,OK,Conf#3 Users 3-10,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,407,0,0
1655167175294,420,Conf#2 Request,200,OK,Conf#2 Users 2-9,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,420,0,0
1655167175292,420,Conf#2 Request,200,OK,Conf#2 Users 2-7,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,420,0,0
1655167175292,422,Conf#2 Request,200,OK,Conf#2 Users 2-6,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,422,0,0
1655167175299,413,Conf#3 Request,200,OK,Conf#3 Users 3-2,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,413,0,0
1655167175289,423,Conf#2 Request,200,OK,Conf#2 Users 2-2,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,423,0,0
1655167175313,402,Conf#3 Request,200,OK,Conf#3 Users 3-1,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,402,0,0
1655167175294,421,Conf#2 Request,200,OK,Conf#2 Users 2-8,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,421,0,0
1655167175293,422,Conf#2 Request,200,OK,Conf#2 Users 2-10,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,422,0,0
1655167175295,420,Conf#2 Request,200,OK,Conf#2 Users 2-11,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=2,420,0,0
1655167175283,629,Conf#1 Request,200,OK,Conf#1 Users 1-2,text,false,"The operation lasted too long: It took 629 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,629,0,0
1655167175283,630,Conf#1 Request,200,OK,Conf#1 Users 1-3,text,false,"The operation lasted too long: It took 630 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,629,0,0
1655167175285,628,Conf#1 Request,200,OK,Conf#1 Users 1-8,text,false,"The operation lasted too long: It took 628 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,627,0,0
1655167175287,626,Conf#1 Request,200,OK,Conf#1 Users 1-11,text,false,"The operation lasted too long: It took 626 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,625,0,0
1655167175285,628,Conf#1 Request,200,OK,Conf#1 Users 1-10,text,false,"The operation lasted too long: It took 628 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,627,0,0
1655167175283,630,Conf#1 Request,200,OK,Conf#1 Users 1-4,text,false,"The operation lasted too long: It took 630 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,630,0,0
1655167175283,630,Conf#1 Request,200,OK,Conf#1 Users 1-5,text,false,"The operation lasted too long: It took 630 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,630,0,0
1655167175286,627,Conf#1 Request,200,OK,Conf#1 Users 1-7,text,false,"The operation lasted too long: It took 627 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,626,0,0
1655167175283,631,Conf#1 Request,200,OK,Conf#1 Users 1-1,text,false,"The operation lasted too long: It took 631 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,631,0,0
1655167175284,630,Conf#1 Request,200,OK,Conf#1 Users 1-6,text,false,"The operation lasted too long: It took 630 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,630,0,0
1655167175284,630,Conf#1 Request,200,OK,Conf#1 Users 1-9,text,false,"The operation lasted too long: It took 630 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=1,630,0,0
1655167176798,337,Conf#3 Request,200,OK,Conf#3 Users 3-3,text,true,,367,158,11,33,http://localhost:8080/?token=468631578&user=2023828631&conf=3,337,0,0
1655167176798,342,Conf#3 Request,200,OK,Conf#3 Users 3-2,text,true,,367,158,10,32,http://localhost:8080/?token=468631578&user=2023828631&conf=3,342,0,0
1655167176802,338,Conf#3 Request,200,OK,Conf#3 Users 3-4,text,true,,367,158,10,32,http://localhost:8080/?token=468631578&user=2023828631&conf=3,338,0,0
1655167176803,341,Conf#3 Request,200,OK,Conf#3 Users 3-5,text,true,,367,158,8,30,http://localhost:8080/?token=468631578&user=2023828631&conf=3,341,0,0
1655167176804,342,Conf#3 Request,200,OK,Conf#3 Users 3-7,text,true,,367,158,7,29,http://localhost:8080/?token=468631578&user=2023828631&conf=3,341,0,0
1655167176805,344,Conf#3 Request,200,OK,Conf#3 Users 3-6,text,true,,367,158,6,28,http://localhost:8080/?token=468631578&user=2023828631&conf=3,343,0,0
1655167176806,343,Conf#3 Request,200,OK,Conf#3 Users 3-8,text,true,,367,158,5,27,http://localhost:8080/?token=468631578&user=2023828631&conf=3,343,0,0
1655167176807,356,Conf#3 Request,200,OK,Conf#3 Users 3-10,text,true,,367,158,4,26,http://localhost:8080/?token=468631578&user=2023828631&conf=3,356,0,0
1655167176806,357,Conf#3 Request,200,OK,Conf#3 Users 3-9,text,true,,367,158,4,26,http://localhost:8080/?token=468631578&user=2023828631&conf=3,357,0,0
1655167176813,351,Conf#3 Request,200,OK,Conf#3 Users 3-11,text,true,,367,158,2,24,http://localhost:8080/?token=468631578&user=2023828631&conf=3,351,0,0
1655167176812,354,Conf#3 Request,200,OK,Conf#3 Users 3-1,text,true,,367,158,1,23,http://localhost:8080/?token=468631578&user=2023828631&conf=3,354,0,0
1655167176788,420,Conf#2 Request,200,OK,Conf#2 Users 2-3,text,true,,367,158,11,22,http://localhost:8080/?token=468631578&user=2023828631&conf=2,420,0,0
1655167176790,425,Conf#2 Request,200,OK,Conf#2 Users 2-1,text,true,,367,158,10,21,http://localhost:8080/?token=468631578&user=2023828631&conf=2,425,0,0
1655167176788,427,Conf#2 Request,200,OK,Conf#2 Users 2-2,text,true,,367,158,10,21,http://localhost:8080/?token=468631578&user=2023828631&conf=2,427,0,0
1655167176790,425,Conf#2 Request,200,OK,Conf#2 Users 2-4,text,true,,367,158,10,21,http://localhost:8080/?token=468631578&user=2023828631&conf=2,425,0,0
1655167176790,426,Conf#2 Request,200,OK,Conf#2 Users 2-5,text,true,,367,158,10,21,http://localhost:8080/?token=468631578&user=2023828631&conf=2,426,0,0
1655167176792,427,Conf#2 Request,200,OK,Conf#2 Users 2-7,text,true,,367,158,6,17,http://localhost:8080/?token=468631578&user=2023828631&conf=2,427,0,0
1655167176792,427,Conf#2 Request,200,OK,Conf#2 Users 2-6,text,true,,367,158,6,17,http://localhost:8080/?token=468631578&user=2023828631&conf=2,427,0,0
1655167176793,428,Conf#2 Request,200,OK,Conf#2 Users 2-10,text,true,,367,158,4,15,http://localhost:8080/?token=468631578&user=2023828631&conf=2,428,0,0
1655167176794,436,Conf#2 Request,200,OK,Conf#2 Users 2-8,text,true,,367,158,3,14,http://localhost:8080/?token=468631578&user=2023828631&conf=2,436,0,0
1655167176794,437,Conf#2 Request,200,OK,Conf#2 Users 2-9,text,true,,367,158,2,13,http://localhost:8080/?token=468631578&user=2023828631&conf=2,437,0,0
1655167176794,443,Conf#2 Request,200,OK,Conf#2 Users 2-11,text,true,,367,158,1,12,http://localhost:8080/?token=468631578&user=2023828631&conf=2,443,0,0
1655167176782,666,Conf#1 Request,200,OK,Conf#1 Users 1-5,text,false,"The operation lasted too long: It took 666 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,11,http://localhost:8080/?token=468631578&user=2023828631&conf=1,666,0,0
1655167176783,665,Conf#1 Request,200,OK,Conf#1 Users 1-1,text,false,"The operation lasted too long: It took 665 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,11,http://localhost:8080/?token=468631578&user=2023828631&conf=1,665,0,0
1655167176783,665,Conf#1 Request,200,OK,Conf#1 Users 1-2,text,false,"The operation lasted too long: It took 665 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,11,http://localhost:8080/?token=468631578&user=2023828631&conf=1,665,0,0
1655167176785,663,Conf#1 Request,200,OK,Conf#1 Users 1-8,text,false,"The operation lasted too long: It took 663 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,11,http://localhost:8080/?token=468631578&user=2023828631&conf=1,663,0,0
1655167176783,665,Conf#1 Request,200,OK,Conf#1 Users 1-3,text,false,"The operation lasted too long: It took 665 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,11,http://localhost:8080/?token=468631578&user=2023828631&conf=1,665,0,0
1655167176784,664,Conf#1 Request,200,OK,Conf#1 Users 1-9,text,false,"The operation lasted too long: It took 664 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,11,http://localhost:8080/?token=468631578&user=2023828631&conf=1,664,0,0
1655167176783,665,Conf#1 Request,200,OK,Conf#1 Users 1-6,text,false,"The operation lasted too long: It took 665 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,11,http://localhost:8080/?token=468631578&user=2023828631&conf=1,665,0,0
1655167176784,666,Conf#1 Request,200,OK,Conf#1 Users 1-10,text,false,"The operation lasted too long: It took 666 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,11,http://localhost:8080/?token=468631578&user=2023828631&conf=1,666,0,0
1655167176782,668,Conf#1 Request,200,OK,Conf#1 Users 1-4,text,false,"The operation lasted too long: It took 668 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,10,http://localhost:8080/?token=468631578&user=2023828631&conf=1,668,0,0
1655167176787,663,Conf#1 Request,200,OK,Conf#1 Users 1-11,text,false,"The operation lasted too long: It took 663 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,11,10,http://localhost:8080/?token=468631578&user=2023828631&conf=1,663,0,0
1655167176785,665,Conf#1 Request,200,OK,Conf#1 Users 1-7,text,false,"The operation lasted too long: It took 665 milliseconds, but should not have lasted longer than 610 milliseconds.",367,158,10,10,http://localhost:8080/?token=468631578&user=2023828631&conf=1,665,0,0
